item,itemLabel,itemDescription,sVolume,Volume,short_name,dblpProceedingsId,title,language_of_work_or_name,language_of_work_or_nameLabel,URN_NBN,publication_date,described_at_URL,event,eventLabel,eventSeries,eventSeriesLabel,eventSeriesOrdinal,dblpEventId,fullWorkUrl,ppnId,homePage
http://www.wikidata.org/entity/Q113542450,"Joint Proceedings of Workshops AI4LEGAL2020, NLIWOD, PROFILES 2020, QuWeDa 2020 and SEMIFORM2020",Proceedings of ASLD 2020 workshop,2722,,ASLD 2020,conf/semweb/2020asld,"Joint Proceedings of Workshops AI4LEGAL2020, NLIWOD, PROFILES 2020, QuWeDa 2020 and SEMIFORM2020",,,urn:nbn:de:0074-2722-0,2020/12/3 0:00,http://ceur-ws.org/Vol-2722/,http://www.wikidata.org/entity/Q113582049,"Workshops AI4LEGAL2020, NLIWOD, PROFILES 2020, QuWeDa 2020 and SEMIFORM2020",,,,conf/semweb/asld2020,http://ceur-ws.org/Vol-2722/,1745079408,
http://www.wikidata.org/entity/Q113542449,Proceedings of the Workshop on Computational Humanities Research (CHR 2020),Proceedings of CHR 2020 workshop,2723,,CHR 2020,conf/chr/2020,Proceedings of the Workshop on Computational Humanities Research (CHR 2020),,,urn:nbn:de:0074-2723-3,2020/11/2 0:00,http://ceur-ws.org/Vol-2723/,http://www.wikidata.org/entity/Q113582050,Workshop on Computational Humanities Research (CHR 2020),,,,conf/chr/chr2020,http://ceur-ws.org/Vol-2723/,1745085718,
http://www.wikidata.org/entity/Q113542448,Proceedings of the Workshop on Adapted intEraction with SociAl Robots,Proceedings of cAESAR 2020 workshop,2724,,cAESAR 2020,conf/caesar/2020,Proceedings of the Workshop on Adapted intEraction with SociAl Robots,,,urn:nbn:de:0074-2724-7,2020/11/2 0:00,http://ceur-ws.org/Vol-2724/,http://www.wikidata.org/entity/Q113582051,Workshop on Adapted intEraction with SociAl Robots,,,,conf/caesar/caesar2020,http://ceur-ws.org/Vol-2724/,1745093400,
http://www.wikidata.org/entity/Q113542447,Joint Proceedings of the 30th International Workshop on Software Measurement and the 15th International Conference on Software Process and Product Measurement (IWSM Mensura 2020),Proceedings of IWSM-Mensura 2020 workshop,2725,,IWSM-Mensura 2020,conf/iwsm/2020,Joint Proceedings of the 30th International Workshop on Software Measurement and the 15th International Conference on Software Process and Product Measurement (IWSM Mensura 2020),,,urn:nbn:de:0074-2725-0,2020/11/10 0:00,http://ceur-ws.org/Vol-2725/,http://www.wikidata.org/entity/Q113582052,30th International Workshop on Software Measurement and the 15th International Conference on Software Process and Product Measurement (IWSM Mensura 2020),,,,conf/iwsm/iwsm2020,http://ceur-ws.org/Vol-2725/,1745096833,
http://www.wikidata.org/entity/Q113542446,Proceedings of the 2nd International Workshop on Challenges and Experiences from Data Integration to Knowledge Graphs,Proceedings of DI2KG 2020 workshop,2726,,DI2KG 2020,conf/vldb/2020di2kg,Proceedings of the 2nd International Workshop on Challenges and Experiences from Data Integration to Knowledge Graphs,,,urn:nbn:de:0074-2726-4,2020/11/3 0:00,http://ceur-ws.org/Vol-2726/,http://www.wikidata.org/entity/Q113582054,2nd International Workshop on Challenges and Experiences from Data Integration to Knowledge Graphs,,,,conf/vldb/di2kg2020,http://ceur-ws.org/Vol-2726/,1745254854,
http://www.wikidata.org/entity/Q113542445,Short Paper Proceedings of the 1st Siberian Scientific Workshop on Data Analysis Technologies with Applications 2020,Proceedings of SibDATA 2020 workshop,2727,,SibDATA 2020,conf/sibdata/2020,Short Paper Proceedings of the 1st Siberian Scientific Workshop on Data Analysis Technologies with Applications 2020,,,urn:nbn:de:0074-2727-8,2020/11/5 0:00,http://ceur-ws.org/Vol-2727/,http://www.wikidata.org/entity/Q113582056,1st Siberian Scientific Workshop on Data Analysis Technologies with Applications 2020,,,,conf/sibdata/sibdata2020,http://ceur-ws.org/Vol-2727/,1745255575,
http://www.wikidata.org/entity/Q113542444,Proceedings of the XIII Seminar on Ontology Research in Brazil and IV Doctoral and Masters Consortium on Ontologies (ONTOBRAS 2020),Proceedings of ONTOBRAS 2020 workshop,2728,,ONTOBRAS 2020,conf/ontobras/2020,Proceedings of the XIII Seminar on Ontology Research in Brazil and IV Doctoral and Masters Consortium on Ontologies (ONTOBRAS 2020),,,urn:nbn:de:0074-2728-1,2020/11/5 0:00,http://ceur-ws.org/Vol-2728/,http://www.wikidata.org/entity/Q113582057,XIII Seminar on Ontology Research in Brazil and IV Doctoral and Masters Consortium on Ontologies (ONTOBRAS 2020),,,,conf/ontobras/ontobras2020,http://ceur-ws.org/Vol-2728/,1745256431,
http://www.wikidata.org/entity/Q113542443,"Proceedings of the 8th International Workshop ""What can FCA do for Artificial Intelligence?"" (FCA4AI 2020)",Proceedings of FCA4AI 2020 workshop,2729,,FCA4AI 2020,conf/ecai/2020fca4ai,"Proceedings of the 8th International Workshop ""What can FCA do for Artificial Intelligence?"" (FCA4AI 2020)",,,urn:nbn:de:0074-2729-8,2020/11/6 0:00,http://ceur-ws.org/Vol-2729/,http://www.wikidata.org/entity/Q113582058,"8th International Workshop ""What can FCA do for Artificial Intelligence?"" (FCA4AI 2020)",,,,conf/ecai/fca4ai2020,http://ceur-ws.org/Vol-2729/,1745259449,
http://www.wikidata.org/entity/Q113542442,Proceedings of the Second Symposium on Psychology-Based Technologies,Proceedings of PSYCHOBIT 2020 workshop,2730,,PSYCHOBIT 2020,conf/psychobit/2020,Proceedings of the Second Symposium on Psychology-Based Technologies,,,urn:nbn:de:0074-2730-6,2020/11/7 0:00,http://ceur-ws.org/Vol-2730/,http://www.wikidata.org/entity/Q113582059,Second Symposium on Psychology-Based Technologies,,,,conf/psychobit/psychobit2020,http://ceur-ws.org/Vol-2730/,1745261710,
http://www.wikidata.org/entity/Q113542441,Proceedings of the 3rd International Workshop on Augmented Reality in Education,Proceedings of AREdu 2020 workshop,2731,,AREdu 2020,conf/aredu/2020,Proceedings of the 3rd International Workshop on Augmented Reality in Education,,,urn:nbn:de:0074-2731-0,2020/11/8 0:00,http://ceur-ws.org/Vol-2731/,http://www.wikidata.org/entity/Q113582060,3rd International Workshop on Augmented Reality in Education,,,,conf/aredu/aredu2020,http://ceur-ws.org/Vol-2731/,1745564314,
http://www.wikidata.org/entity/Q113542440,"Proceedings of the 16th International Conference on ICT in Education, Research and Industrial Applications. Integration, Harmonization and Knowledge Transfer. Volume II: Workshops",Proceedings of ICTERI 2020 workshop,2732,,ICTERI 2020,conf/icteri/2020w,"Proceedings of the 16th International Conference on ICT in Education, Research and Industrial Applications. Integration, Harmonization and Knowledge Transfer. Volume II: Workshops",,,urn:nbn:de:0074-2732-3,2020/11/8 0:00,http://ceur-ws.org/Vol-2732/,http://www.wikidata.org/entity/Q113582062,"16th International Conference on ICT in Education, Research and Industrial Applications. Integration, Harmonization and Knowledge Transfer. Volume II: Workshops",,,,conf/icteri/icteri2020w,http://ceur-ws.org/Vol-2732/,1745599533,
http://www.wikidata.org/entity/Q113542439,Proceedings of the 22th International Symposium on Computers in Education,Proceedings of SIIE 2020 workshop,2733,,SIIE 2020,conf/siie/2020,Proceedings of the 22th International Symposium on Computers in Education,,,urn:nbn:de:0074-2733-7,2020/11/9 0:00,http://ceur-ws.org/Vol-2733/,http://www.wikidata.org/entity/Q113582063,22th International Symposium on Computers in Education,,,,conf/siie/siie2020,http://ceur-ws.org/Vol-2733/,1745638679,
http://www.wikidata.org/entity/Q113542438,Proceedings of 4th Educational Data Mining in Computer Science Education (CSEDM) Workshop,Proceedings of CSEDM 2020 workshop,2734,,CSEDM 2020,conf/edm/2020cs,Proceedings of 4th Educational Data Mining in Computer Science Education (CSEDM) Workshop,,,urn:nbn:de:0074-2734-0,2020/11/10 0:00,http://ceur-ws.org/Vol-2734/,http://www.wikidata.org/entity/Q113582065,4th Educational Data Mining in Computer Science Education (CSEDM) Workshop,,,,conf/edm/csedm2020,http://ceur-ws.org/Vol-2734/,1745644105,
http://www.wikidata.org/entity/Q113542437,Proceedings of the 4th Workshop on Natural Language for Artificial Intelligence (NL4AI 2020),Proceedings of NL4AI 2020 workshop,2735,,NL4AI 2020,conf/aiia/2020nl4ai,Proceedings of the 4th Workshop on Natural Language for Artificial Intelligence (NL4AI 2020),,,urn:nbn:de:0074-2735-4,2020/11/11 0:00,http://ceur-ws.org/Vol-2735/,http://www.wikidata.org/entity/Q105957551,"4th Workshop on Natural Language for Artificial Intelligence (NL4AI 2020) co-located with the 19th International Conference of the Italian Association for Artificial Intelligence (AI*IA 2020), Anywhere, November 25th-27th, 2020",http://www.wikidata.org/entity/Q105695719,International Conference of the Italian Association for Artificial Intelligence,4,,http://ceur-ws.org/Vol-2735/,1745674144,
http://www.wikidata.org/entity/Q113542436,"Proceedings of the Crowd Science Workshop: Remoteness, Fairness, and Mechanisms as Challenges of Data Supply by Humans for Automation",Proceedings of CSW 2020 workshop,2736,,CSW 2020,conf/nips/2020csw,"Proceedings of the Crowd Science Workshop: Remoteness, Fairness, and Mechanisms as Challenges of Data Supply by Humans for Automation",,,urn:nbn:de:0074-2736-7,2020/12/12 0:00,http://ceur-ws.org/Vol-2736/,http://www.wikidata.org/entity/Q113582066,"Crowd Science Workshop: Remoteness, Fairness, and Mechanisms as Challenges of Data Supply by Humans for Automation",,,,conf/nips/csw2020,http://ceur-ws.org/Vol-2736/,1745744886,
http://www.wikidata.org/entity/Q113542435,Proceedings of the Conference on Technology Ethics,Proceedings of Tethics2020 workshop,2737,,Tethics2020,conf/tethics/2020,Proceedings of the Conference on Technology Ethics,,,urn:nbn:de:0074-2737-1,2020/11/13 0:00,http://ceur-ws.org/Vol-2737/,http://www.wikidata.org/entity/Q113582453,Conference on Technology Ethics 2020,,,,,http://ceur-ws.org/Vol-2737/,1745749721,
http://www.wikidata.org/entity/Q113542434,"Proceedings of the Conference ""Lernen, Wissen, Daten, Analysen""",Proceedings of LWDA 2020 workshop,2738,,LWDA 2020,conf/lwa/2020,"Proceedings of the Conference ""Lernen, Wissen, Daten, Analysen""",,,urn:nbn:de:0074-2738-5,2020/11/14 0:00,http://ceur-ws.org/Vol-2738/,http://www.wikidata.org/entity/Q113582068,"The 22nd Conference on ""Lernen, Wissen, Daten, Analysen""",http://www.wikidata.org/entity/Q69112203,"Lernen, Wissen, Daten, Analysen",22,conf/lwa/lwda2020,http://ceur-ws.org/Vol-2738/,1745753060,
http://www.wikidata.org/entity/Q113542433,"Proceedings of the 1st Eclipse Research International Conference on Security, Artificial Intelligence and Modeling for the next generation Internet of Things",Proceedings of SAM IoT 2020 workshop,2739,,SAM IoT 2020,conf/sam-iot/2020,"Proceedings of the 1st Eclipse Research International Conference on Security, Artificial Intelligence and Modeling for the next generation Internet of Things",,,urn:nbn:de:0074-2739-2,2020/11/14 0:00,http://ceur-ws.org/Vol-2739/,http://www.wikidata.org/entity/Q113582069,"1st Eclipse Research International Conference on Security, Artificial Intelligence and Modeling for the next generation Internet of Things",,,,conf/sam-iot/sam-iot2020,http://ceur-ws.org/Vol-2739/,1745792546,
http://www.wikidata.org/entity/Q113542432,"Proceedings of the 16th International Conference on ICT in Education, Research and Industrial Applications. Integration, Harmonization and Knowledge Transfer. Volume I: Main Conference",Proceedings of ICTERI 2020 workshop,2740,,ICTERI 2020,conf/icteri/2020,"Proceedings of the 16th International Conference on ICT in Education, Research and Industrial Applications. Integration, Harmonization and Knowledge Transfer. Volume I: Main Conference",,,urn:nbn:de:0074-2740-0,2020/11/15 0:00,http://ceur-ws.org/Vol-2740/,http://www.wikidata.org/entity/Q113582070,"16th International Conference on ICT in Education, Research and Industrial Applications. Integration, Harmonization and Knowledge Transfer. Volume I: Main Conference",,,,conf/icteri/icteri2020,http://ceur-ws.org/Vol-2740/,1745799974,
http://www.wikidata.org/entity/Q113542430,"Proceedings of the First Workshop on Bridging the Gap between Information Science, Information Retrieval and Data Science (BIRDS 2020)",Proceedings of BIRDS 2020 workshop,2741,,BIRDS 2020,conf/sigir/2020birds,"Proceedings of the First Workshop on Bridging the Gap between Information Science, Information Retrieval and Data Science (BIRDS 2020)",,,urn:nbn:de:0074-2741-3,2020/11/15 0:00,http://ceur-ws.org/Vol-2741/,http://www.wikidata.org/entity/Q113582071,"First Workshop on Bridging the Gap between Information Science, Information Retrieval and Data Science (BIRDS 2020)",,,,conf/sigir/birds2020,http://ceur-ws.org/Vol-2741/,1745813993,
http://www.wikidata.org/entity/Q113542428,Proceedings of the Italian Workshop on Explainable Artificial Intelligence,Proceedings of XAI.it 2020 workshop,2742,,XAI.it 2020,conf/aiia/2020xaiit,Proceedings of the Italian Workshop on Explainable Artificial Intelligence,,,urn:nbn:de:0074-2742-7,2020/11/15 0:00,http://ceur-ws.org/Vol-2742/,http://www.wikidata.org/entity/Q113582073,Italian Workshop on Explainable Artificial Intelligence,,,,conf/aiia/xaiit2020,http://ceur-ws.org/Vol-2742/,1746692413,
http://www.wikidata.org/entity/Q113542427,Proceedings of the Workshop on Information Systems for the Radiation Biology Tasks,Proceedings of ISRB 2020 workshop,2743,,ISRB 2020,,Proceedings of the Workshop on Information Systems for the Radiation Biology Tasks,,,urn:nbn:de:0074-2743-1,2020/11/23 0:00,http://ceur-ws.org/Vol-2743/,http://www.wikidata.org/entity/Q113582074,Workshop on Information Systems for the Radiation Biology Tasks,,,,,http://ceur-ws.org/Vol-2743/,1746720786,
http://www.wikidata.org/entity/Q113542424,Proceedings of the 30th International Conference on Computer Graphics and Machine Vision,Proceedings of GraphiCon 2020 workshop,2744,,GraphiCon 2020,,Proceedings of the 30th International Conference on Computer Graphics and Machine Vision,,,urn:nbn:de:0074-2744-4,2020/12/17 0:00,http://ceur-ws.org/Vol-2744/,http://www.wikidata.org/entity/Q113582075,30th International Conference on Computer Graphics and Machine Vision,,,,,http://ceur-ws.org/Vol-2744/,1748326368,
http://www.wikidata.org/entity/Q113542422,Joint Proceedings of the 8th Italian Workshop on Planning and Scheduling and the 27th International Workshop on Experimental Evaluation of Algorithms for Solving Problems with Combinatorial Explosion,Proceedings of IPS-RCRA 2020 workshop,2745,,IPS-RCRA 2020,conf/aiia/2020ips,Joint Proceedings of the 8th Italian Workshop on Planning and Scheduling and the 27th International Workshop on Experimental Evaluation of Algorithms for Solving Problems with Combinatorial Explosion,,,urn:nbn:de:0074-2745-7,2020/11/19 0:00,http://ceur-ws.org/Vol-2745/,http://www.wikidata.org/entity/Q113582077,8th Italian Workshop on Planning and Scheduling and the 27th International Workshop on Experimental Evaluation of Algorithms for Solving Problems with Combinatorial Explosion,,,,conf/aiia/ips2020,http://ceur-ws.org/Vol-2745/,1746729295,
http://www.wikidata.org/entity/Q113542421,Proceedings of the Selected Papers on Cybersecurity Providing in Information and Telecommunication Systems (CPITS 2020),Proceedings of CPITS 2020 workshop,2746,,CPITS 2020,conf/cpits/2020,Proceedings of the Selected Papers on Cybersecurity Providing in Information and Telecommunication Systems (CPITS 2020),,,urn:nbn:de:0074-2746-1,2020/11/23 0:00,http://ceur-ws.org/Vol-2746/,http://www.wikidata.org/entity/Q113582078,Selected Papers on Cybersecurity Providing in Information and Telecommunication Systems (CPITS 2020),,,,conf/cpits/cpits2020,http://ceur-ws.org/Vol-2746/,1747366323,
http://www.wikidata.org/entity/Q113542420,Proceedings of the VI Iberoamerican Conference of Computer Human Interaction,Proceedings of HCI 2020 workshop,2747,,HCI 2020,,Proceedings of the VI Iberoamerican Conference of Computer Human Interaction,,,urn:nbn:de:0074-2747-4,2020/11/23 0:00,http://ceur-ws.org/Vol-2747/,http://www.wikidata.org/entity/Q113582080,VI Iberoamerican Conference of Computer Human Interaction,,,,,http://ceur-ws.org/Vol-2747/,1747371491,
http://www.wikidata.org/entity/Q113542419,Proceedings of the third Conference on Informatics and Applied Mathematics,Proceedings of IAM-2020 workshop,2748,,IAM-2020,,Proceedings of the third Conference on Informatics and Applied Mathematics,,,urn:nbn:de:0074-2748-8,2020/11/23 0:00,http://ceur-ws.org/Vol-2748/,http://www.wikidata.org/entity/Q113582081,third Conference on Informatics and Applied Mathematics,,,,,http://ceur-ws.org/Vol-2748/,1747378984,
http://www.wikidata.org/entity/Q113542418,Proceedings of the workshops co-organized with the 13th IFIP WG 8.1 working conference on the Practice of Enterprise Modelling,Proceedings of PoEM-WS 2020 workshop,2749,,PoEM-WS 2020,conf/ifip8-1/2020w,Proceedings of the workshops co-organized with the 13th IFIP WG 8.1 working conference on the Practice of Enterprise Modelling,,,urn:nbn:de:0074-2749-5,2020/11/23 0:00,http://ceur-ws.org/Vol-2749/,http://www.wikidata.org/entity/Q113582082,workshops co-organized with the 13th IFIP WG 8.1 working conference on the Practice of Enterprise Modelling,,,,conf/ifip8-1/poem2020w,http://ceur-ws.org/Vol-2749/,1747384135,
